Группа и строка из 646 приказа;Тип продукции;ID типа продукции;Продукция;ТН ВЭД Продукции;Guid продукции;Вид продукции;ТН ВЭД Вида продукции;Guid вида продукции
Группа 3, Строка 1;Рыба и морепродукты;7;моллюски, в раковине или без раковины, живые, свежие, охлажденные, мороженые;307;f7faac6f-bf8b-d6c3-09ee-f4d4ebdf9913;кальмар тушка очищенная, филе;307;4748f437-86a6-8d39-cd11-dfbc2a06cd47
Группа 3, Строка 1;Рыба и морепродукты;7;моллюски, в раковине или без раковины, живые, свежие, охлажденные, мороженые;307;f7faac6f-bf8b-d6c3-09ee-f4d4ebdf9913;тушка кальмара с/м;307;bfb9c5ec-396a-3ad9-a465-8911b0653805
Группа 3, Строка 1;Рыба и морепродукты;7;моллюски, в раковине или без раковины, живые, свежие, охлажденные, мороженые;307;f7faac6f-bf8b-d6c3-09ee-f4d4ebdf9913;улитка мороженая береговая;307;be91c080-974f-04f2-ccad-c01ca913e349
Группа 3, Строка 1;Рыба и морепродукты;7;моллюски, в раковине или без раковины, живые, свежие, охлажденные, мороженые;307;f7faac6f-bf8b-d6c3-09ee-f4d4ebdf9913;кальмар командорский;307;ec2e7818-0d39-4880-891f-8f35483f97a9
Группа 3, Строка 1;Рыба и морепродукты;7;моллюски, в раковине или без раковины, живые, свежие, охлажденные, мороженые;307;f7faac6f-bf8b-d6c3-09ee-f4d4ebdf9913;кальмар северный;307;4aebfc75-ba78-4a21-b32b-c1a4d51ff59c
Группа 3, Строка 1;Рыба и морепродукты;7;моллюски, в раковине или без раковины, живые, свежие, охлажденные, мороженые;307;f7faac6f-bf8b-d6c3-09ee-f4d4ebdf9913;кальмар тихоокеанский;307;2f1e687d-6a9e-4e23-843c-724c30b92e0e
Группа 3, Строка 1;Рыба и морепродукты;7;моллюски, в раковине или без раковины, живые, свежие, охлажденные, мороженые;307;f7faac6f-bf8b-d6c3-09ee-f4d4ebdf9913;спизула разделанная мороженая;307;84588eb0-4ebd-4b35-b085-dc57c19a10d5
Группа 3, Строка 1;Рыба и морепродукты;7;рыба мороженая (пангасиус);303;c85add6a-b322-4ffc-96a7-ba3c928f8ee5;тушка пангасиуса с/м;303;c7d89c23-9007-4fa8-b46e-c87786732629
Группа 3, Строка 1;Рыба и морепродукты;7;рыба мороженая (пангасиус);303;c85add6a-b322-4ffc-96a7-ba3c928f8ee5;пангасиус мороженый;303;5b59049f-3048-429a-9d05-4210911a16e7
Группа 3, Строка 1;Рыба и морепродукты;7;рыба мороженая (пангасиус);303;c85add6a-b322-4ffc-96a7-ba3c928f8ee5;пангасиус мороженый тушка;303;6ac29891-7634-41e9-87f3-a88a10ffecd9
Группа 3, Строка 1;Рыба и морепродукты;7;рыба мороженая (пангасиус);303;c85add6a-b322-4ffc-96a7-ba3c928f8ee5;стейк пангасиуса мороженый;303;709e1080-2be2-4827-9edd-ca9be6b9fc23
Группа 3, Строка 1;Рыба и морепродукты;7;рыба мороженая (пангасиус);303;c85add6a-b322-4ffc-96a7-ba3c928f8ee5;кубики пангасиуса мороженые;303;ec49cf0b-16c6-4759-953c-cfd054a4ec09
Группа 3, Строка 1;Рыба и морепродукты;7;"ракообразные, в панцире или без панциря, живые, свежие, охлажденные, мороженые; сваренные на пару или в кипящей воде";306;35613586-758a-6943-2551-f88ea01a22c9;скампи;306;a0472a5d-1988-a630-baf8-562214e5fcc3
Группа 3, Строка 1;Рыба и морепродукты;7;"ракообразные, в панцире или без панциря, живые, свежие, охлажденные, мороженые; сваренные на пару или в кипящей воде";306;35613586-758a-6943-2551-f88ea01a22c9;креветка гребенчатая н/р, сыро-мороженая;306;5fc2ff50-35a6-045c-08ff-0d60074ce398
Группа 3, Строка 1;Рыба и морепродукты;7;"ракообразные, в панцире или без панциря, живые, свежие, охлажденные, мороженые; сваренные на пару или в кипящей воде";306;35613586-758a-6943-2551-f88ea01a22c9;креветка королевская;306;18db65af-9dcd-72ad-6b15-37f448144916
Группа 3, Строка 1;Рыба и морепродукты;7;"ракообразные, в панцире или без панциря, живые, свежие, охлажденные, мороженые; сваренные на пару или в кипящей воде";306;35613586-758a-6943-2551-f88ea01a22c9;креветка тигровая с/м неочищенная;306;ae12e883-32a0-4ddb-49aa-8fca0028bb66
Группа 3, Строка 1;Рыба и морепродукты;7;"ракообразные, в панцире или без панциря, живые, свежие, охлажденные, мороженые; сваренные на пару или в кипящей воде";306;35613586-758a-6943-2551-f88ea01a22c9;креветка черная тигровая охлажденная;306;e36345b7-d5a1-6dd9-4460-a5568647dca2
Группа 3, Строка 1;Рыба и морепродукты;7;"ракообразные, в панцире или без панциря, живые, свежие, охлажденные, мороженые; сваренные на пару или в кипящей воде";306;35613586-758a-6943-2551-f88ea01a22c9;лангустин мороженый;306;c8c9ac01-beec-0670-bcb5-4d181cff06c6
Группа 3, Строка 1;Рыба и морепродукты;7;"ракообразные, в панцире или без панциря, живые, свежие, охлажденные, мороженые; сваренные на пару или в кипящей воде";306;35613586-758a-6943-2551-f88ea01a22c9;омар норвежский;306;d2a127ad-2340-bfe1-4828-e375e6064cec
Группа 3, Строка 1;Рыба и морепродукты;7;"ракообразные, в панцире или без панциря, живые, свежие, охлажденные, мороженые; сваренные на пару или в кипящей воде";306;35613586-758a-6943-2551-f88ea01a22c9;хвосты креветок мороженые;306;030defcd-8939-a2bc-6693-77ec81b312d1
Группа 3, Строка 1;Рыба и морепродукты;7;"ракообразные, в панцире или без панциря, живые, свежие, охлажденные, мороженые; сваренные на пару или в кипящей воде";306;35613586-758a-6943-2551-f88ea01a22c9;креветка красная глубоководная;306;dd33099a-ae71-ee08-26eb-c6f16e28a3c2
Группа 3, Строка 1;Рыба и морепродукты;7;"ракообразные, в панцире или без панциря, живые, свежие, охлажденные, мороженые; сваренные на пару или в кипящей воде";306;35613586-758a-6943-2551-f88ea01a22c9;краб стригун ангулятус конечности с/м;306;e2c7620a-f738-35ae-afd3-b05faa23738b
Группа 3, Строка 1;Рыба и морепродукты;7;"ракообразные, в панцире или без панциря, живые, свежие, охлажденные, мороженые; сваренные на пару или в кипящей воде";306;35613586-758a-6943-2551-f88ea01a22c9;конечности краба синего с/м;306;619e4a38-9118-eef4-45e0-ece5a84bf8c7
Группа 3, Строка 1;Рыба и морепродукты;7;"ракообразные, в панцире или без панциря, живые, свежие, охлажденные, мороженые; сваренные на пару или в кипящей воде";306;35613586-758a-6943-2551-f88ea01a22c9;креветка черная тигровая;306;daad4a36-54c7-998b-d538-8d79e8bf24e5
Группа 3, Строка 1;Рыба и морепродукты;7;"ракообразные, в панцире или без панциря, живые, свежие, охлажденные, мороженые; сваренные на пару или в кипящей воде";306;35613586-758a-6943-2551-f88ea01a22c9;креветка пильчатая мороженая;306;0d6c4742-7cf6-fe64-ae6d-75aaf7d13121
Группа 3, Строка 1;Рыба и морепродукты;7;"ракообразные, в панцире или без панциря, живые, свежие, охлажденные, мороженые; сваренные на пару или в кипящей воде";306;35613586-758a-6943-2551-f88ea01a22c9;креветка живая;306;3864130f-3e38-13bf-bda8-c7f373c3f4ec
Группа 3, Строка 1;Рыба и морепродукты;7;"ракообразные, в панцире или без панциря, живые, свежие, охлажденные, мороженые; сваренные на пару или в кипящей воде";306;35613586-758a-6943-2551-f88ea01a22c9;хвост лангуста охлажденный;306;cb4489a3-42ba-6535-19a5-f80e81029ce0
Группа 3, Строка 1;Рыба и морепродукты;7;"ракообразные, в панцире или без панциря, живые, свежие, охлажденные, мороженые; сваренные на пару или в кипящей воде";306;35613586-758a-6943-2551-f88ea01a22c9;лангуст;306;ea032f57-3a00-b1f5-fce7-d6f11be51a2c
